EvaluationID,SlopeCollected,SlopeStartTransect,SlopeEndTransect,SlopeReachLength,TotalElevationChangePass1,TotalElevationChangePass2,TotalElevationChangePass3,SlopeMethod,SlopeFlag,PoolsCollected,PoolReachLength,RecordID
UC-TR-75796_2021-07-17,Fully Collected,A,K,150,1.34,1.34,,Transit,Within 10 percent,No Flow Not Collected,0,UC-TR-75796_2021-07-17
SW-TR-1157_2021-07-10,Fully Collected,A,K,150,2.31,2.48,,Transit,Within 10 percent,Fully Collected,150,SW-TR-1157_2021-07-10
MS-SS-3171_2021-07-10,Partially Collected,A,J,135,14.54,14.47,,Transit,Within 10 percent,Fully Collected,135,MS-SS-3171_2021-07-10
JA-SS-57384_2021-07-06,Fully Collected,A,K,150,14.54,14.43,,Transit,Within 10 percent,Fully Collected,150,JA-SS-57384_2021-07-06
BY-SS-1004_2021-07-07,Fully Collected,A,K,150,2.01,1.99,,Transit,Within 10 percent,Fully Collected,150,BY-SS-1004_2021-07-07
BY-LS-1032_2021-07-08,Fully Collected,A,K,150,3.22,3.23,,Transit,Within 10 percent,Fully Collected,150,BY-LS-1032_2021-07-08
SH-LS-1014_2021-07-09,Not Collected,,,,,,,null,,Fully Collected,150,SH-LS-1014_2021-07-09
SH-LS-1008_2021-07-10,Fully Collected,A,K,150,5.35,5.47,,Transit,Within 10 percent,Fully Collected,150,SH-LS-1008_2021-07-10
PC-TR-29287_2021-07-07,Fully Collected,A,K,150,11.05,10.86,,Transit,Within 10 percent,Fully Collected,150,PC-TR-29287_2021-07-07
RA-SS-11602_2021-07-08,Fully Collected,A,K,150,2.08,2.11,,Transit,Within 10 percent,Fully Collected,150,RA-SS-11602_2021-07-08
RA-TR-13051_2021-07-10,Fully Collected,A,K,150,2.13,2.17,,Transit,Within 10 percent,Fully Collected,150,RA-TR-13051_2021-07-10
RA-SS-11673_2021-07-10,Fully Collected,A,K,150,2.81,2.77,,Transit,Within 10 percent,Fully Collected,150,RA-SS-11673_2021-07-10
BI-TR-30772_2021-07-11,Fully Collected,A,K,150,7.79,7.84,,Transit,Within 10 percent,Fully Collected,150,BI-TR-30772_2021-07-11
WR-SS-10445_2021-07-11,Fully Collected,A,K,150,7,6.99,,Transit,Within 10 percent,Collected No Pools Present,97.5,WR-SS-10445_2021-07-11
RS-TR-26573_2021-07-09,Fully Collected,A,K,150,0.52,0.52,,Transit,Within 10 percent,Fully Collected,150,RS-TR-26573_2021-07-09
RS-TR-16596_2021-07-10,Fully Collected,A,K,161,0.17,0.17,,Transit,Within 10 percent,Fully Collected,161,RS-TR-16596_2021-07-10
RS-TR-10453_2021-07-11,Fully Collected,A,K,174,0.35,0.36,,Transit,Within 10 percent,Fully Collected,174,RS-TR-10453_2021-07-11
SW-TR-14869_2021-07-06,Fully Collected,A,K,150,7.89,7.9,,Transit,Within 10 percent,Fully Collected,150,SW-TR-14869_2021-07-06
SW-TR-15211_2021-07-07,Fully Collected,A,K,157.5,12.92,12.88,,Transit,Within 10 percent,Fully Collected,150,SW-TR-15211_2021-07-07
SF-RV-50672_2021-07-09,Fully Collected,A,K,435,0.94,0.86,,Transit,Within 10 percent,Fully Collected,435,SF-RV-50672_2021-07-09
SF-LS-49472_2021-07-10,Fully Collected,A,K,295,2.28,2.08,,Transit,Within 10 percent,Collected No Pools Present,100,SF-LS-49472_2021-07-10
XN-SS-4104_2021-07-09,Fully Collected,A,K,150,9.69,10.07,,Transit,Within 10 percent,Collected No Pools Present,150,XN-SS-4104_2021-07-09
MP-SS-2079_2021-07-11,Fully Collected,A,K,150,10.19,10.34,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,140,MP-SS-2079_2021-07-11
MN-LS-1016_2021-07-07,Fully Collected,A,K,150,5.04,4.91,,Transit,Within 10 percent,Fully Collected,150,MN-LS-1016_2021-07-07
OT-LS-7019_2021-07-08,Fully Collected,A,K,150,0.35,0.33,,Transit,Within 10 percent,No Flow Not Collected,0,OT-LS-7019_2021-07-08
MN-SS-1166_2021-07-10,Fully Collected,A,K,150,4.9,4.86,,Transit,Within 10 percent,Collected No Pools Present,150,MN-SS-1166_2021-07-10
MN-SS-1125_2021-07-11,Fully Collected,A,K,150,5.62,5.59,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,138,MN-SS-1125_2021-07-11
BO-LS-1014_2021-07-10,Fully Collected,A,K,150,9.3,9.63,,Transit,Within 10 percent,Fully Collected,150,BO-LS-1014_2021-07-10
BO-LS-1025_2021-07-11,Fully Collected,A,K,150,12.27,12.46,,Transit,Within 10 percent,Fully Collected,146.25,BO-LS-1025_2021-07-11
SH-LS-1012_2021-07-12,Fully Collected,A,K,157,0.91,0.89,,Transit,Within 10 percent,Fully Collected,157,SH-LS-1012_2021-07-12
XE-SS-5146_2021-07-02,Fully Collected,A,K,150,3.88,3.87,,Transit,Within 10 percent,Fully Collected,150,XE-SS-5146_2021-07-02
XN-SS-4145_2021-07-07,Fully Collected,A,K,150,5.01,4.96,,Transit,Within 10 percent,Fully Collected,150,XN-SS-4145_2021-07-07
OW-TR-68363_2021-07-08,Fully Collected,A,K,150,1.92,1.95,,Transit,Within 10 percent,Fully Collected,150,OW-TR-68363_2021-07-08
OW-TR-49037_2021-07-09,Fully Collected,A,K,168,2.46,2.45,,Transit,Within 10 percent,Fully Collected,168,OW-TR-49037_2021-07-09
OW-TR-21079_2021-07-10,Fully Collected,A,K,150,4.91,4.9,,Transit,Within 10 percent,Fully Collected,150,OW-TR-21079_2021-07-10
OW-TR-67676_2021-07-11,Fully Collected,A,K,150,5.9,5.97,,Transit,Within 10 percent,Fully Collected,150,OW-TR-67676_2021-07-11
OW-TR-28215_2021-07-12,Fully Collected,A,K,180,0.11,0.1,,Transit,Within 10 percent,Fully Collected,180,OW-TR-28215_2021-07-12
PC-TR-32733_2021-07-12,Fully Collected,A,K,150,5.47,5.55,,Transit,Within 10 percent,Fully Collected,150,PC-TR-32733_2021-07-12
SA-SS-10590_2021-07-06,Fully Collected,A,K,150,4.24,4.24,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,73.4,SA-SS-10590_2021-07-06
SA-TR-19973_2021-07-07,Fully Collected,A,K,150,3.46,2.57,3.41,Transit,Within 10 percent,Fully Collected,150,SA-TR-19973_2021-07-07
SA-TR-2391_2021-07-08,Fully Collected,A,K,150,7.67,7.6,,Transit,Within 10 percent,Fully Collected,150,SA-TR-2391_2021-07-08
SA-SS-11210_2021-07-09,Fully Collected,A,K,150,13.44,12.92,,Transit,Within 10 percent,Fully Collected,150,SA-SS-11210_2021-07-09
SA-TR-18119_2021-07-10,Fully Collected,A,K,150,11.07,11.07,,Transit,Within 10 percent,Fully Collected,150,SA-TR-18119_2021-07-10
IF-SS-10506_2021-07-11,Fully Collected,A,K,150,20.03,20,,Hand Level,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,147,IF-SS-10506_2021-07-11
IF-SS-10442_2021-07-12,Fully Collected,A,K,150,2.44,2.41,,Transit,Within 10 percent,Fully Collected,150,IF-SS-10442_2021-07-12
WR-TR-14320_2021-07-12,Fully Collected,A,K,150,7.55,7.54,,Transit,Within 10 percent,Collected No Pools Present,150,WR-TR-14320_2021-07-12
XE-SS-5150_2021-07-07,Fully Collected,A,K,150,2.31,2.43,,Transit,Within 10 percent,Fully Collected,150,XE-SS-5150_2021-07-07
KR-TR-18380_2021-07-08,Fully Collected,A,K,150,6.45,6.52,,Transit,Within 10 percent,Fully Collected,150,KR-TR-18380_2021-07-08
CAS-LS-1002_2021-07-10,Fully Collected,A,K,150,1.68,1.68,,Transit,Within 10 percent,Fully Collected,150,CAS-LS-1002_2021-07-10
CAS-TR-17383_2021-07-10,Fully Collected,A,K,150,0.25,0.26,,Transit,Within 10 percent,Fully Collected,150,CAS-TR-17383_2021-07-10
OT-SS-7109_2021-07-09,Fully Collected,A,K,150,0.65,0.65,,Transit,Within 10 percent,Fully Collected,150,OT-SS-7109_2021-07-09
ENO-LS-1093_2021-07-07,Fully Collected,A,K,150,3.49,3.49,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,58,ENO-LS-1093_2021-07-07
ENO-LS-1077_2021-07-08,Fully Collected,A,K,150,1.16,1.14,,Transit,Within 10 percent,Fully Collected,150,ENO-LS-1077_2021-07-08
ENO-LS-1061_2021-07-09,Fully Collected,A,K,200,0.06,0.06,,Transit,Within 10 percent,Fully Collected,200,ENO-LS-1061_2021-07-09
ENO-LS-1088_2021-07-10,Fully Collected,A,K,150,2.49,2.25,,Transit,Within 10 percent,Fully Collected,150,ENO-LS-1088_2021-07-10
RG-TR-5224_2021-07-10,Fully Collected,A,K,150,3.02,3.22,,Transit,Within 10 percent,Fully Collected,150,RG-TR-5224_2021-07-10
RG-LS-13193_2021-07-12,Fully Collected,A,K,150,4.54,4.45,,Transit,Within 10 percent,Fully Collected,150,RG-LS-13193_2021-07-12
BI-TR-11026_2021-07-12,Fully Collected,A,K,150,9.66,9.67,,Transit,Within 10 percent,Fully Collected,150,BI-TR-11026_2021-07-12
FMD-TR-011_2021-07-12,Fully Collected,A,K,294,1.15,1.15,,Transit,Within 10 percent,Fully Collected,294,FMD-TR-011_2021-07-12
VB-TR-96720_2021-07-13,Fully Collected,A,K,150,5.09,5.08,,Transit,Within 10 percent,No Flow Not Collected,0,VB-TR-96720_2021-07-13
GN-LS-12802_2021-07-13,Fully Collected,A,K,479,3.68,3.68,,Transit,Within 10 percent,Fully Collected,479,GN-LS-12802_2021-07-13
CC-TR-5538_2021-07-13,Fully Collected,A,K,150,4.45,4.48,,Transit,Within 10 percent,Collected No Pools Present,150,CC-TR-5538_2021-07-13
MP-LS-2010_2021-07-12,Fully Collected,A,K,427,1.25,1.22,,Transit,Within 10 percent,Fully Collected,427,MP-LS-2010_2021-07-12
MP-SS-2103_2021-07-13,Fully Collected,A,K,150,2.76,2.78,,Transit,Within 10 percent,Fully Collected,150,MP-SS-2103_2021-07-13
EL-LS-8129_2021-07-11,Fully Collected,A,K,150,1.6,1.65,,Transit,Within 10 percent,Fully Collected,150,EL-LS-8129_2021-07-11
TP-RV-8216_2021-07-12,Partially Collected,A,I,120,1.66,1.64,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,105,TP-RV-8216_2021-07-12
EL-SS-8132_2021-07-13,Fully Collected,A,K,150,1,0.98,,Transit,Within 10 percent,Fully Collected,150,EL-SS-8132_2021-07-13
BI-TR-12216_2021-07-13,Fully Collected,A,K,150,8.79,8.79,,Transit,Within 10 percent,Fully Collected,150,BI-TR-12216_2021-07-13
BI-TR-19385_2021-07-14,Fully Collected,A,K,150,7.82,7.85,,Transit,Within 10 percent,Fully Collected,150,BI-TR-19385_2021-07-14
MP-SS-2075_2021-07-15,Fully Collected,A,K,150,3.24,3.29,,Transit,Within 10 percent,Fully Collected,150,MP-SS-2075_2021-07-15
XN-SS-4128_2021-07-10,Partially Collected,A,F,75,2.57,2.59,,Transit,Within 10 percent,Partially Collected Due to Accessiblity or Interrupted Flow,82.5,XN-SS-4128_2021-07-10
OT-LS-7018_2021-07-13,Fully Collected,A,K,150,1.25,0.82,1.2,Transit,Within 10 percent,Fully Collected,150,OT-LS-7018_2021-07-13
MP-SS-2163_2021-07-16,Fully Collected,A,K,150,11.51,11.69,,Transit,Within 10 percent,Fully Collected,150,MP-SS-2163_2021-07-16
SG-TR-14184_2021-07-17,Fully Collected,A,K,150,4.67,4.65,,Transit,Within 10 percent,Fully Collected,150,SG-TR-14184_2021-07-17
LK-LS-1010_2021-07-08,Fully Collected,A,K,150,0.38,0.37,,Transit,Within 10 percent,Collected No Pools Present,150,LK-LS-1010_2021-07-08
LK-TR-70571_2021-07-12,Fully Collected,A,K,150,0.3,0.28,,Transit,Within 10 percent,Collected No Pools Present,150,LK-TR-70571_2021-07-12
BY-SS-1042_2021-07-19,Fully Collected,A,K,150,17.39,16.41,,Transit,Within 10 percent,Collected No Pools Present,150,BY-SS-1042_2021-07-19
KA-LS-1140_2021-07-15,Fully Collected,A,K,150,2.53,2.57,,Transit,Within 10 percent,Fully Collected,150,KA-LS-1140_2021-07-15
KA-RV-1106_2021-07-17,Fully Collected,A,K,215,0.64,0.65,,Transit,Within 10 percent,Collected No Pools Present,215,KA-RV-1106_2021-07-17
KA-RV-1118_2021-07-19,Fully Collected,A,K,163,0.16,0.17,,Transit,Within 10 percent,Fully Collected,150,KA-RV-1118_2021-07-19
MP-SS-2102_2021-07-20,Fully Collected,A,K,150,7.18,7.45,,Transit,Within 10 percent,Fully Collected,150,MP-SS-2102_2021-07-20
JA-RV-69416_2021-07-22,Fully Collected,A,K,150,0.13,0.12,,Transit,Within 10 percent,No Flow Not Collected,0,JA-RV-69416_2021-07-22
SL-SS-11041_2021-07-21,Fully Collected,A,K,150,4.91,4.85,,Transit,Within 10 percent,Fully Collected,150,SL-SS-11041_2021-07-21
SL-TR-11367_2021-07-22,Fully Collected,A,K,150,7.28,7.32,,Transit,Within 10 percent,Collected No Pools Present,150,SL-TR-11367_2021-07-22
MP-SS-2106_2021-07-21,Fully Collected,A,K,150,9.2,9.26,,Transit,Within 10 percent,Fully Collected,150,MP-SS-2106_2021-07-21
GN-TR-35986_2021-07-22,Fully Collected,A,K,150,7.22,7.46,,Transit,Within 10 percent,Fully Collected,150,GN-TR-35986_2021-07-22
KR-SS-10233_2021-07-22,Fully Collected,A,K,150,2.66,2.72,,Transit,Within 10 percent,Collected No Pools Present,150,KR-SS-10233_2021-07-22
CR-LS-12061_2021-07-22,Fully Collected,A,K,150,4.91,4.91,,Transit,Within 10 percent,Fully Collected,150,CR-LS-12061_2021-07-22
SL-LS-14033_2021-07-23,Fully Collected,A,K,150,1.06,1.08,,Transit,Within 10 percent,Fully Collected,150,SL-LS-14033_2021-07-23
BI-TR-22430_2021-07-22,Fully Collected,A,K,150,6.47,6.33,,Transit,Within 10 percent,Fully Collected,150,BI-TR-22430_2021-07-22
BI-TR-20393_2021-07-23,Fully Collected,A,K,150,6.52,6.53,,Transit,Within 10 percent,Fully Collected,150,BI-TR-20393_2021-07-23
BS-SS-1068_2021-07-13,Fully Collected,A,K,150,30.63,30.49,,Transit,Within 10 percent,Fully Collected,150,BS-SS-1068_2021-07-13
BS-LS-1085_2021-07-14,Fully Collected,A,K,150,0.75,0.76,,Transit,Within 10 percent,Collected No Pools Present,150,BS-LS-1085_2021-07-14
BS-SS-1082_2021-07-15,Fully Collected,A,K,150,11.82,11.75,,Transit,Within 10 percent,Fully Collected,150,BS-SS-1082_2021-07-15
BS-RV-1117_2021-07-16,Fully Collected,A,K,276,1.41,1.42,,Transit,Within 10 percent,Fully Collected,276,BS-RV-1117_2021-07-16
BS-SS-1100_2021-07-17,Fully Collected,A,K,150,9.55,9.52,,Transit,Within 10 percent,Fully Collected,150,BS-SS-1100_2021-07-17
BS-SS-1092_2021-07-18,Fully Collected,A,K,150,4.32,4.32,,Transit,Within 10 percent,Fully Collected,150,BS-SS-1092_2021-07-18
BS-LS-1094_2021-07-19,Fully Collected,A,K,150,2.72,2.72,,Transit,Within 10 percent,Fully Collected,150,BS-LS-1094_2021-07-19
TU-RV-16236_2021-07-20,Fully Collected,A,K,150,0.93,0.84,,Transit,Within 10 percent,Fully Collected,150,TU-RV-16236_2021-07-20
FMD-TR-009_2021-07-21,Fully Collected,A,K,150,3.36,3.51,,Transit,Within 10 percent,Fully Collected,150,FMD-TR-009_2021-07-21
TA-SS-23522_2021-07-23,Fully Collected,A,K,150,4.2,4.33,,Transit,Within 10 percent,Fully Collected,150,TA-SS-23522_2021-07-23
BSG-SS-1082_2021-07-22,Fully Collected,A,K,150,13.6,13.58,,Transit,Within 10 percent,Collected No Pools Present,150,BSG-SS-1082_2021-07-22
BO-RV-1033_2021-07-23,Fully Collected,A,K,218,0.24,0.21,0.21,Transit,Within 10 percent,Fully Collected,218,BO-RV-1033_2021-07-23
KR-TR-11486_2021-07-23,Fully Collected,A,K,150,5.35,5.4,,Transit,Within 10 percent,Fully Collected,150,KR-TR-11486_2021-07-23
RG-SS-10121_2021-07-24,Fully Collected,A,K,150,4.01,4.04,,Transit,Within 10 percent,Fully Collected,150,RG-SS-10121_2021-07-24
CO-SS-16086_2021-07-21,Fully Collected,A,K,150,4.69,4.59,,Transit,Within 10 percent,Fully Collected,150,CO-SS-16086_2021-07-21
CO-SS-18390_2021-07-23,Fully Collected,A,K,150,4.96,4.91,,Transit,Within 10 percent,Fully Collected,150,CO-SS-18390_2021-07-23
GN-TR-47847_2021-07-23,Fully Collected,A,K,150,1.24,1.26,,Transit,Within 10 percent,Fully Collected,150,GN-TR-47847_2021-07-23
GN-TR-24503_2021-07-25,Fully Collected,A,K,150,3.09,3.27,,Transit,Within 10 percent,Fully Collected,150,GN-TR-24503_2021-07-25
SU-LS-8324_2021-07-22,Fully Collected,A,K,150,1.51,1.51,,Transit,Within 10 percent,Fully Collected,150,SU-LS-8324_2021-07-22
SU-LS-8323_2021-07-23,Fully Collected,A,K,150,0.81,0.81,,Transit,Within 10 percent,Collected No Pools Present,150,SU-LS-8323_2021-07-23
HC-SS-8480_2021-07-24,Fully Collected,A,K,150,4.54,4.31,,Transit,Within 10 percent,Collected No Pools Present,150,HC-SS-8480_2021-07-24
MO-SS-1007_2021-07-25,Fully Collected,A,K,150,8.62,8.59,,Transit,Within 10 percent,Fully Collected,150,MO-SS-1007_2021-07-25
RO-RV-1139_2021-07-21,Fully Collected,A,K,439,0.22,0.22,,Transit,Within 10 percent,Fully Collected,439,RO-RV-1139_2021-07-21
HU-SS-52756_2021-07-21,Partially Collected,C,K,120,14.4,14.33,,Transit,Within 10 percent,Collected No Pools Present,75,HU-SS-52756_2021-07-21
HU-SS-63220_2021-07-23,Fully Collected,A,K,150,11.94,9.89,9.92,Transit,Within 10 percent,Fully Collected,150,HU-SS-63220_2021-07-23
SA-TR-17506_2021-07-21,Fully Collected,A,K,150,20.6,20.51,,Transit,Within 10 percent,Fully Collected,150,SA-TR-17506_2021-07-21
SA-SS-10810_2021-07-22,Fully Collected,A,K,150,16.71,16.85,,Transit,Within 10 percent,Fully Collected,150,SA-SS-10810_2021-07-22
SA-LS-10526_2021-07-23,Fully Collected,A,K,150,0.64,0.64,,Transit,Within 10 percent,Fully Collected,120,SA-LS-10526_2021-07-23
SA-SS-11038_2021-07-24,Fully Collected,A,K,150,9.34,9.38,,Transit,Within 10 percent,Fully Collected,150,SA-SS-11038_2021-07-24
IF-SS-10014_2021-07-25,Fully Collected,A,K,150,6.56,6.55,,Transit,Within 10 percent,Fully Collected,150,IF-SS-10014_2021-07-25
SA-LS-12318_2021-07-26,Fully Collected,A,K,150,2.17,2.15,,Transit,Within 10 percent,Fully Collected,150,SA-LS-12318_2021-07-26
MS-LS-3053_2021-07-20,Fully Collected,A,K,150,4.14,3.78,,Transit,Within 10 percent,Fully Collected,150,MS-LS-3053_2021-07-20
MS-LS-3006_2021-07-21,Fully Collected,A,K,162,1.97,1.99,,Transit,Within 10 percent,Fully Collected,162,MS-LS-3006_2021-07-21
MS-LS-3018_2021-07-22,Fully Collected,A,K,150,3.05,3.06,,Transit,Within 10 percent,Fully Collected,150,MS-LS-3018_2021-07-22
XE-SS-5141_2021-07-23,Fully Collected,A,K,150,4.84,4.83,,Transit,Within 10 percent,Collected No Pools Present,150,XE-SS-5141_2021-07-23
MS-SS-3118_2021-07-24,Fully Collected,A,K,150,12.17,12.43,,Transit,Within 10 percent,Fully Collected,150,MS-SS-3118_2021-07-24
MS-SS-3102_2021-07-25,Fully Collected,A,K,150,6.76,6.74,,Transit,Within 10 percent,Fully Collected,150,MS-SS-3102_2021-07-25
MS-SS-3125_2021-07-25,Fully Collected,A,K,150,7.35,7.3,,Transit,Within 10 percent,Fully Collected,150,MS-SS-3125_2021-07-25
TA-LS-13986_2021-07-25,Fully Collected,A,K,237,2.38,2.44,,Transit,Within 10 percent,Fully Collected,237,TA-LS-13986_2021-07-25
TA-SS-35810_2021-07-26,Fully Collected,A,K,150,4.92,4.9,,Transit,Within 10 percent,Fully Collected,150,TA-SS-35810_2021-07-26
ENO-RV-1096_2021-07-20,Fully Collected,A,K,150,0.4,0.37,,Transit,Within 10 percent,Fully Collected,150,ENO-RV-1096_2021-07-20
WE-RV-37400_2021-07-22,Fully Collected,A,K,161,0.13,0.13,,Transit,Within 10 percent,Fully Collected,161,WE-RV-37400_2021-07-22
XS-RO-6088_2021-07-24,Fully Collected,A,K,150,0.2,0.2,,Transit,Within 10 percent,No Flow Not Collected,0,XS-RO-6088_2021-07-24
ENO-RV-1094_2021-07-26,Fully Collected,A,K,150,0.14,0.13,,Transit,Within 10 percent,No Flow Not Collected,0,ENO-RV-1094_2021-07-26
ENO-RV-1066_2021-07-26,Fully Collected,A,K,150,0.1,0.1,,Transit,Within 10 percent,No Flow Not Collected,0,ENO-RV-1066_2021-07-26
XN-RO-4081_2021-07-27,Fully Collected,A,K,153,0.4,0.39,,Transit,Within 10 percent,Fully Collected,153,XN-RO-4081_2021-07-27
MP-LS-2006_2021-07-21,Fully Collected,A,K,174,1.76,1.89,,Transit,Within 10 percent,Fully Collected,174,MP-LS-2006_2021-07-21
MP-SS-2080_2021-07-22,Fully Collected,A,K,150,5.59,5.4,,Transit,Within 10 percent,Fully Collected,150,MP-SS-2080_2021-07-22
MP-SS-2105_2021-07-24,Fully Collected,A,K,150,2.11,2.27,,Transit,Within 10 percent,Fully Collected,150,MP-SS-2105_2021-07-24
SH-SS-1042_2021-07-21,Fully Collected,A,K,150,1.25,1.27,,Transit,Within 10 percent,Fully Collected,150,SH-SS-1042_2021-07-21
SH-SS-1011_2021-07-22,Fully Collected,A,K,150,8.35,8.4,,Transit,Within 10 percent,Fully Collected,150,SH-SS-1011_2021-07-22
SH-SS-1049_2021-07-24,Fully Collected,A,K,150,8.37,8.2,,Transit,Within 10 percent,Fully Collected,150,SH-SS-1049_2021-07-24
SH-SS-1041_2021-07-25,Fully Collected,A,K,150,4.61,4.59,,Transit,Within 10 percent,Fully Collected,150,SH-SS-1041_2021-07-25
SH-SS-1073_2021-07-26,Fully Collected,A,K,150,7.03,6.8,,Transit,Within 10 percent,Collected No Pools Present,150,SH-SS-1073_2021-07-26
BI-TR-17508_2021-07-24,Fully Collected,A,K,150,10.45,10.33,,Transit,Within 10 percent,Fully Collected,150,BI-TR-17508_2021-07-24
BI-TR-30649_2021-07-26,Fully Collected,A,K,150,12.42,12.26,,Transit,Within 10 percent,Fully Collected,150,BI-TR-30649_2021-07-26
BI-TR-25702_2021-07-27,Fully Collected,A,K,150,8.06,8.19,,Transit,Within 10 percent,Fully Collected,150,BI-TR-25702_2021-07-27
RA-SS-11666_2021-07-20,Fully Collected,A,K,150,3.27,3.31,,Transit,Within 10 percent,Fully Collected,150,RA-SS-11666_2021-07-20
RA-SS-12889_2021-07-21,Fully Collected,A,K,150,4.18,4.25,,Transit,Within 10 percent,Fully Collected,150,RA-SS-12889_2021-07-21
RA-SS-11410_2021-07-22,Fully Collected,A,K,150,7.26,7.36,,Transit,Within 10 percent,Fully Collected,150,RA-SS-11410_2021-07-22
RA-SS-12633_2021-07-24,Fully Collected,A,K,150,0.69,0.68,,Transit,Within 10 percent,Fully Collected,150,RA-SS-12633_2021-07-24
RA-SS-12825_2021-07-25,Fully Collected,A,K,150,7.39,7.4,,Transit,Within 10 percent,Fully Collected,150,RA-SS-12825_2021-07-25
BA-TR-12853_2021-07-22,Fully Collected,A,K,150,13.87,13.83,,Transit,Within 10 percent,Not Collected,0,BA-TR-12853_2021-07-22
BT-RV-1007_2021-07-24,Fully Collected,A,K,150,0.38,0.45,0.4,Transit,Within 10 percent,Fully Collected,150,BT-RV-1007_2021-07-24
BT-SS-1371_2021-07-26,Fully Collected,A,K,150,3.01,3.02,,Transit,Within 10 percent,Fully Collected,150,BT-SS-1371_2021-07-26
SV-LS-12610_2021-07-25,Fully Collected,A,K,150,2.25,2.28,,Transit,Within 10 percent,Fully Collected,150,SV-LS-12610_2021-07-25
SV-TR-35752_2021-07-27,Partially Collected,B,J,120,6.2,6.24,,Transit,Within 10 percent,Fully Collected,150,SV-TR-35752_2021-07-27
PC-TR-50738_2021-07-22,Fully Collected,A,K,877,1.02,1.02,,Transit,Within 10 percent,Fully Collected,877,PC-TR-50738_2021-07-22
PC-TR-40442_2021-07-24,Fully Collected,A,K,150,5.22,5.26,,Transit,Within 10 percent,Collected No Pools Present,150,PC-TR-40442_2021-07-24
PC-TR-44432_2021-07-25,Fully Collected,A,K,516,3.75,3.64,,Transit,Within 10 percent,Fully Collected,516,PC-TR-44432_2021-07-25
PC-TR-45069_2021-07-27,Fully Collected,A,K,480,2.37,2.6,,Transit,Within 10 percent,Fully Collected,480,PC-TR-45069_2021-07-27
MS-SS-3172_2021-07-29,Fully Collected,A,K,150,6.28,6.24,,Transit,Within 10 percent,Fully Collected,150,MS-SS-3172_2021-07-29
OT-RO-7097_2021-07-22,Partially Collected,A,F,431,0.73,0.74,,Transit,Within 10 percent,Collected No Pools Present,862,OT-RO-7097_2021-07-22
OT-RM-7083_2021-07-23,Partially Collected,A,G,408.6,0.18,0.17,,Transit,Within 10 percent,Collected No Pools Present,371,OT-RM-7083_2021-07-23
OT-RO-7095_2021-07-24,Fully Collected,A,K,162,0.11,0.11,,Transit,Within 10 percent,Collected No Pools Present,162,OT-RO-7095_2021-07-24
